INDEX,DATE,TEAM,OPPONENT,TIME IN,TIME OUT,TOTAL TIME,SCORE IN,SCORE OUT,+/-,TEAM A,TEAM B,TEAM C,TEAM D,TEAM E,POSS.,FGM,FGA,2ptFGM,2ptFGA,3ptFGM,3ptFGA,FTM,FTA,AST,TO,OREB,DREB,STL,BLK,FOULS,OppPOSS.,OppFGM,OppFGA,Opp2ptFGM,Opp2ptFGA,Opp3ptFGM,Opp3ptFGA,OppFTM,OppFTA,OppAST,OppTO,OppOREB,OppDREB,OppSTL,OppBLK,OppFOULS
23,02/26/19,NORTH CAROLINA,SYRACUSE,00:00,00:00,0,93-85,93-85,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,03/01/19,NORTH CAROLINA,CLEMSON,20:00,15:42,258,0-0,8-9,-1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,8.879999999999999,2,7,0,3,2,4,2,2,1,2,1,3,0,0,2,8.0,4,7,3,4,1,3,0,0,3,1,0,4,1,1,1
1,03/01/19,NORTH CAROLINA,CLEMSON,15:42,11:47,235,8-9,19-20,0,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,6.0,4,5,1,1,3,4,0,0,2,2,1,2,0,0,1,7.0,4,7,1,3,3,4,0,0,3,1,1,0,1,0,2
2,03/01/19,NORTH CAROLINA,CLEMSON,11:47,10:57,50,19-20,19-22,-2,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,1.0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
3,03/01/19,NORTH CAROLINA,CLEMSON,10:57,09:40,77,19-22,19-25,-3,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,3.0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,2.0,1,2,0,0,1,2,0,0,1,0,0,1,1,0,0
4,03/01/19,NORTH CAROLINA,CLEMSON,09:40,08:31,69,19-25,21-25,2,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WHITE.COBY,WOODS.SEVENTH,2.44,1,2,1,2,0,0,0,1,1,0,0,1,0,0,0,2.0,0,3,0,1,0,2,0,0,0,0,1,2,0,0,1
5,03/01/19,NORTH CAROLINA,CLEMSON,08:31,08:13,18,21-25,21-25,0,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,03/01/19,NORTH CAROLINA,CLEMSON,08:13,04:34,219,21-25,26-27,3,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,6.0,2,8,1,4,1,4,0,0,2,0,2,4,0,0,1,6.0,1,5,1,3,0,2,0,0,1,1,0,4,0,1,0
7,03/01/19,NORTH CAROLINA,CLEMSON,04:34,03:36,58,26-27,26-29,-2,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,PLATEK.ANDREW,WHITE.COBY,2.0,0,2,0,0,0,2,0,0,0,1,1,1,0,0,1,1.88,0,1,0,1,0,0,2,2,0,0,0,1,1,1,1
8,03/01/19,NORTH CAROLINA,CLEMSON,03:36,03:02,34,26-29,28-31,0,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,WILLIAMS.KENNY,WOODS.SEVENTH,1.88,0,1,0,0,0,1,2,2,0,0,0,0,1,0,1,1.88,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1
9,03/01/19,NORTH CAROLINA,CLEMSON,03:02,00:54,128,28-31,35-33,5,HUFFMAN.BRANDON,JOHNSON.CAMERON,LITTLE.NASSIR,WHITE.COBY,WILLIAMS.KENNY,5.32,2,5,1,3,1,2,2,3,1,1,2,2,1,1,0,4.0,1,3,1,3,0,0,0,0,1,1,0,2,1,1,2
10,03/01/19,NORTH CAROLINA,CLEMSON,00:54,00:00,54,35-33,39-35,2,JOHNSON.CAMERON,LITTLE.NASSIR,MANLEY.STERLING,WHITE.COBY,WILLIAMS.KENNY,1.88,1,1,0,0,1,1,1,2,1,0,0,0,0,0,0,2.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
11,03/01/19,NORTH CAROLINA,CLEMSON,20:00,16:50,190,39-35,47-43,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,6.88,3,5,2,3,1,2,1,2,2,1,0,2,0,0,1,6.0,4,6,4,5,0,1,0,0,2,0,0,2,0,0,1
12,03/01/19,NORTH CAROLINA,CLEMSON,16:50,14:28,142,47-43,47-46,-3,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,4.0,0,4,0,1,0,3,0,0,0,0,0,2,2,1,1,4.88,1,3,1,2,0,1,1,2,1,2,1,4,0,0,0
13,03/01/19,NORTH CAROLINA,CLEMSON,14:28,13:15,73,47-46,48-48,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WOODS.SEVENTH,2.88,0,1,0,1,0,0,1,2,0,1,0,1,0,0,1,1.88,0,1,0,1,0,0,2,2,0,0,0,1,1,0,1
14,03/01/19,NORTH CAROLINA,CLEMSON,13:15,12:06,69,48-48,48-50,-2,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,WOODS.SEVENTH,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,1
15,03/01/19,NORTH CAROLINA,CLEMSON,12:06,11:45,21,48-50,48-50,0,BROOKS.GARRISON,JOHNSON.CAMERON,WHITE.COBY,WILLIAMS.KENNY,WOODS.SEVENTH,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,03/01/19,NORTH CAROLINA,CLEMSON,11:45,10:06,99,48-50,50-54,-2,BROOKS.GARRISON,JOHNSON.CAMERON,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,2.0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,2.0,2,4,2,2,0,2,0,0,0,0,2,0,1,0,0
17,03/01/19,NORTH CAROLINA,CLEMSON,10:06,08:43,83,50-54,56-54,6,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,3.44,2,3,1,1,1,2,1,1,1,0,0,3,0,0,0,3.0,0,3,0,2,0,1,0,0,0,0,0,1,0,0,1
18,03/01/19,NORTH CAROLINA,CLEMSON,08:43,07:41,62,56-54,58-57,-1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
19,03/01/19,NORTH CAROLINA,CLEMSON,07:41,04:32,189,58-57,70-64,5,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,5.44,5,7,3,4,2,3,0,1,4,0,2,3,0,0,3,4.640000000000001,2,2,1,1,1,1,2,6,0,0,0,1,0,0,1
20,03/01/19,NORTH CAROLINA,CLEMSON,04:32,02:58,94,70-64,72-66,0,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,2.88,0,2,0,0,0,2,2,2,0,0,0,1,0,0,1,1.88,0,1,0,1,0,0,2,2,0,0,0,2,0,0,1
21,03/01/19,NORTH CAROLINA,CLEMSON,02:58,00:19,159,72-66,78-77,-5,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,4.88,2,4,1,3,1,1,1,2,2,1,1,1,0,0,2,5.76,3,4,2,2,1,2,4,4,2,0,0,2,1,0,1
22,03/01/19,NORTH CAROLINA,CLEMSON,00:19,00:14,5,78-77,80-77,2,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,0.88,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,03/01/19,NORTH CAROLINA,CLEMSON,00:14,00:00,14,80-77,81-79,-1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,0.88,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1.88,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1
0,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,20:00,11:42,498,0-0,20-16,4,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,15.440000000000001,9,20,8,15,1,5,1,1,6,0,5,8,0,0,0,15.0,6,16,2,6,4,10,0,0,3,1,2,6,0,1,2
1,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,11:42,09:47,115,20-16,28-16,8,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WOODS.SEVENTH,4.0,3,4,1,1,2,3,0,0,3,0,0,2,0,1,1,3.0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0
2,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,09:47,07:37,130,28-16,31-22,-3,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WILLIAMS.KENNY,WOODS.SEVENTH,4.0,1,2,0,1,1,1,0,0,1,2,0,2,0,0,0,4.0,2,4,0,1,2,3,0,0,2,0,0,1,1,1,0
3,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,07:37,07:17,20,31-22,31-22,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,07:17,04:42,155,31-22,39-22,8,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,PLATEK.ANDREW,WHITE.COBY,6.88,3,5,2,3,1,2,1,2,1,1,0,6,0,0,0,6.0,0,6,0,3,0,3,0,0,0,0,0,3,0,0,3
5,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,04:42,03:44,58,39-22,41-25,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,PLATEK.ANDREW,WHITE.COBY,1.88,0,1,0,1,0,0,2,2,0,0,0,1,0,1,0,2.0,1,3,0,2,1,1,0,0,0,0,1,1,0,0,1
6,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,03:44,00:03,221,41-25,48-25,7,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,5.0,3,8,2,6,1,2,0,0,2,1,4,4,0,0,1,4.88,0,5,0,2,0,3,0,2,0,1,2,1,1,2,0
7,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,00:03,00:00,3,48-25,48-25,0,JOHNSON.CAMERON,MAYE.LUKE,PLATEK.ANDREW,ROBINSON.BRANDON,WOODS.SEVENTH,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,20:00,14:35,325,48-25,57-34,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,10.0,4,10,3,9,1,1,0,0,4,1,1,5,1,0,2,9.88,4,8,4,6,0,2,1,2,1,1,0,5,1,0,0
9,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,14:35,13:12,83,57-34,61-42,-4,HUFFMAN.BRANDON,JOHNSON.CAMERON,LITTLE.NASSIR,ROBINSON.BRANDON,WHITE.COBY,2.76,1,1,1,1,0,0,2,4,0,0,0,0,0,0,0,3.0,3,3,1,1,2,2,0,0,2,0,0,1,0,0,2
10,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,13:12,11:28,104,61-42,63-45,-1,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,WILLIAMS.KENNY,WOODS.SEVENTH,3.0,1,3,1,3,0,0,0,0,1,1,1,1,1,0,2,3.0,1,2,0,0,1,2,0,0,0,1,0,1,1,0,1
11,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,11:28,06:00,328,63-45,71-52,1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,9.0,4,10,4,5,0,5,0,0,2,2,3,6,0,0,1,9.88,3,9,3,5,0,4,1,2,2,0,0,3,1,1,0
12,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,06:00,03:26,154,71-52,75-54,2,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,3.88,1,5,1,2,0,3,2,2,1,1,3,3,1,0,2,4.88,0,4,0,2,0,2,2,2,0,1,1,2,0,0,3
13,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,03:26,01:29,117,75-54,79-58,0,LITTLE.NASSIR,MANLEY.STERLING,PLATEK.ANDREW,ROBINSON.BRANDON,WOODS.SEVENTH,2.88,2,3,2,3,0,0,0,2,1,1,2,1,2,0,1,4.88,1,2,1,2,0,0,2,2,0,2,0,1,0,0,2
14,03/05/19,NORTH CAROLINA,BOSTON COLLEGE,01:29,00:00,89,79-58,79-63,-5,ELLIS.CALEB,HUFFMAN.BRANDON,MILLER.WALKER,RUSH.SHEA,SMITH.KJ,3.0,0,3,0,3,0,0,0,0,0,1,1,1,0,0,0,4.0,3,5,1,2,2,3,0,0,1,0,1,2,1,2,0
0,03/09/19,NORTH CAROLINA,DUKE,20:00,14:52,308,0-0,11-10,1,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,8.88,4,11,2,4,2,7,1,2,1,0,3,3,1,0,1,9.879999999999999,4,7,4,4,0,3,2,2,1,2,0,4,0,2,1
1,03/09/19,NORTH CAROLINA,DUKE,14:52,12:40,132,11-10,16-16,-1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,5.0,2,5,1,3,1,2,0,0,1,0,0,2,0,1,1,5.44,2,5,1,3,1,2,1,1,1,1,1,3,0,0,0
2,03/09/19,NORTH CAROLINA,DUKE,12:40,08:54,226,16-16,24-25,-1,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,8.0,4,7,4,6,0,1,0,0,3,1,0,2,1,1,0,7.0,4,8,3,7,1,1,0,0,3,1,2,3,1,0,0
3,03/09/19,NORTH CAROLINA,DUKE,08:54,08:01,53,24-25,24-25,0,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,PLATEK.ANDREW,WOODS.SEVENTH,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0
4,03/09/19,NORTH CAROLINA,DUKE,08:01,07:12,49,24-25,24-27,-2,BROOKS.GARRISON,LITTLE.NASSIR,PLATEK.ANDREW,WILLIAMS.KENNY,WOODS.SEVENTH,2.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,2.88,0,1,0,0,0,1,2,2,0,1,0,1,0,0,0
5,03/09/19,NORTH CAROLINA,DUKE,07:12,05:13,119,24-27,30-32,1,BROOKS.GARRISON,MAYE.LUKE,PLATEK.ANDREW,WILLIAMS.KENNY,WOODS.SEVENTH,4.0,2,3,0,1,2,2,0,0,2,1,0,1,0,0,0,4.0,2,3,1,1,1,2,0,0,2,1,0,1,1,0,1
6,03/09/19,NORTH CAROLINA,DUKE,05:13,03:43,90,30-32,32-34,0,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,2.0,1,3,1,1,0,2,0,0,0,0,1,1,0,0,0,2.0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0
7,03/09/19,NORTH CAROLINA,DUKE,03:43,03:32,11,32-34,32-34,0,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,0.88,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,03/09/19,NORTH CAROLINA,DUKE,03:32,02:45,47,32-34,32-36,-2,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
9,03/09/19,NORTH CAROLINA,DUKE,02:45,00:00,165,32-36,38-40,2,BROOKS.GARRISON,LITTLE.NASSIR,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,4.0,3,5,3,5,0,0,0,0,0,0,1,2,0,1,0,5.0,2,5,2,4,0,1,0,0,0,1,1,1,0,0,1
10,03/09/19,NORTH CAROLINA,DUKE,00:00,00:00,0,38-40,38-40,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,03/09/19,NORTH CAROLINA,DUKE,20:00,20:00,0,38-40,38-40,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,03/09/19,NORTH CAROLINA,DUKE,20:00,14:32,328,38-40,52-50,4,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,10.88,6,9,4,5,2,4,0,2,5,2,1,5,1,0,3,9.88,3,11,0,5,3,6,1,2,3,1,3,3,1,1,2
13,03/09/19,NORTH CAROLINA,DUKE,14:32,10:58,214,52-50,58-55,1,JOHNSON.CAMERON,LITTLE.NASSIR,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,7.0,2,6,0,4,2,2,0,0,1,3,2,5,0,1,1,7.88,2,6,2,5,0,1,1,2,1,1,0,2,1,2,0
14,03/09/19,NORTH CAROLINA,DUKE,10:58,09:24,94,58-55,64-58,3,BROOKS.GARRISON,JOHNSON.CAMERON,LITTLE.NASSIR,WHITE.COBY,WILLIAMS.KENNY,3.44,2,3,1,2,1,1,1,1,0,0,0,1,0,0,0,2.0,1,3,0,1,1,2,0,0,1,0,1,1,0,1,1
15,03/09/19,NORTH CAROLINA,DUKE,09:24,09:12,12,64-58,64-60,-2,BROOKS.GARRISON,LITTLE.NASSIR,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.88,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
16,03/09/19,NORTH CAROLINA,DUKE,09:12,08:14,58,64-60,67-60,3,BROOKS.GARRISON,MAYE.LUKE,ROBINSON.BRANDON,WHITE.COBY,WILLIAMS.KENNY,1.88,1,4,1,4,0,0,1,2,0,0,3,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2
17,03/09/19,NORTH CAROLINA,DUKE,08:14,00:00,494,67-60,79-70,2,BROOKS.GARRISON,JOHNSON.CAMERON,MAYE.LUKE,WHITE.COBY,WILLIAMS.KENNY,15.760000000000002,3,15,1,6,2,9,4,4,3,2,3,9,1,4,4,15.64,3,18,2,8,1,10,3,6,2,2,7,8,1,1,3
18,03/09/19,NORTH CAROLINA,DUKE,00:00,00:00,0,79-70,79-70,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
